categories,similarity_score
different_genres,0.09
different_genres,0.16
different_genres,0.26
different_genres,0.1
different_genres,0.2
different_genres,0.01
different_genres,0.27
different_genres,0.01
different_genres,0.1
different_genres,0.18
different_genres,0.09
different_genres,0.03
different_genres,0.03
different_genres,0.1
different_genres,0.21
different_genres,0.13
different_genres,0.05
different_genres,0.06
different_genres,0.09
different_genres,0.02
different_genres,0.17
different_genres,0.14
different_genres,0.26
different_genres,0.05
different_genres,0.13
different_genres,0.04
different_genres,0.06
different_genres,0.08
different_genres,0.09
different_genres,0.17
different_genres,0.05
different_genres,0.04
different_genres,0.09
different_genres,0.24
different_genres,0.16
different_genres,0.14
different_genres,0.04
different_genres,0.29
different_genres,0.03
different_genres,0.2
different_genres,0.12
different_genres,0.06
different_genres,0.11
different_genres,0.16
different_genres,0.03
different_genres,0.05
different_genres,0.06
different_genres,0.04
different_genres,0.04
different_genres,0.17
different_genres,0.1
different_genres,-0.01
different_genres,0.09
different_genres,-0.01
different_genres,0.12
different_genres,0.1
different_genres,0.27
different_genres,0
different_genres,-0.03
different_genres,0.03
different_genres,-0.06
different_genres,0.04
different_genres,0.02
different_genres,0.05
different_genres,0.19
different_genres,0.04
different_genres,0.06
different_genres,-0.01
different_genres,0.02
different_genres,0.04
different_genres,0.05
different_genres,0
different_genres,0.11
different_genres,-0.02
different_genres,-0.01
different_genres,-0.05
different_genres,-0.02
different_genres,0.07
different_genres,0.03
different_genres,0.04
different_genres,0.11
different_genres,0.08
different_genres,0
different_genres,0.09
different_genres,0.04
different_genres,-0.1
different_genres,0.02
different_genres,0.17
different_genres,-0.01
different_genres,0.05
different_genres,0.05
different_genres,0.01
different_genres,-0.06
different_genres,0.03
different_genres,0.05
different_genres,-0.02
different_genres,0.12
different_genres,-0.01
different_genres,0.06
different_genres,0.17
different_genres,0.09
different_genres,0.2
different_genres,0.12
different_genres,0.13
different_genres,0.11
different_genres,0.18
different_genres,0.14
different_genres,0.32
different_genres,0
different_genres,0.01
different_genres,0.32
different_genres,0.3
different_genres,0.2
different_genres,0.14
different_genres,0.05
different_genres,0.03
different_genres,0.06
different_genres,0.07
different_genres,0.24
different_genres,0.25
different_genres,0
different_genres,0.01
different_genres,0.09
different_genres,0.18
different_genres,0.1
different_genres,0.09
different_genres,0.02
different_genres,0.23
different_genres,0.2
different_genres,0.1
different_genres,0.01
different_genres,0.04
different_genres,0.01
different_genres,0.16
different_genres,-0.01
different_genres,0.06
different_genres,0.09
different_genres,-0.01
different_genres,0.12
different_genres,0.14
different_genres,0.33
different_genres,0.02
different_genres,0.11
different_genres,0.05
different_genres,0.29
different_genres,0.2
different_genres,0.13
different_genres,-0.01
different_genres,0.03
different_genres,0.03
different_genres,0.02
different_genres,0.15
different_genres,0.06
different_genres,0.11
different_genres,0.16
different_genres,0.19
different_genres,0.22
different_genres,0.19
different_genres,0.06
different_genres,-0.02
different_genres,0.06
different_genres,0.13
different_genres,0.11
different_genres,0.14
different_genres,0.11
different_genres,0.05
different_genres,0.05
different_genres,-0.02
different_genres,0.24
different_genres,0.01
different_genres,-0.02
different_genres,0.06
different_genres,0.17
different_genres,0.04
different_genres,0.08
different_genres,0.09
different_genres,0
different_genres,0.13
different_genres,0.18
different_genres,0.23
different_genres,0.03
different_genres,0.08
different_genres,0.08
different_genres,0.28
different_genres,0.08
different_genres,-0.01
different_genres,0.14
different_genres,0.08
different_genres,0.06
different_genres,0.25
different_genres,0.07
different_genres,0.05
different_genres,0.06
different_genres,0.05
different_genres,0.13
different_genres,0.09
different_genres,0.08
different_genres,0.07
different_genres,0.09
different_genres,0.2
different_genres,0.1
different_genres,-0.02
different_genres,0.07
different_genres,-0.03
different_genres,0.18
different_genres,0.02
different_genres,0.07
different_genres,0.02
different_genres,0.04
different_genres,0.01
different_genres,0.01
different_genres,0.05
different_genres,0.03
different_genres,0.04
different_genres,0.02
different_genres,-0.03
different_genres,0.05
different_genres,0
different_genres,0.01
different_genres,-0.01
different_genres,0.07
different_genres,-0.03
different_genres,0.14
different_genres,0.07
different_genres,0
different_genres,-0.01
different_genres,-0.01
different_genres,0.06
different_genres,0.01
different_genres,-0.01
different_genres,0.06
different_genres,0.01
different_genres,0.26
different_genres,0.12
different_genres,-0.07
different_genres,0.18
different_genres,0.16
different_genres,0.08
different_genres,0.02
different_genres,0.05
different_genres,0
different_genres,-0.02
different_genres,0.03
different_genres,0.02
different_genres,0
different_genres,0.03
different_genres,0.02
different_genres,-0.01
different_genres,0.01
different_genres,0.12
different_genres,0.04
different_genres,0.15
different_genres,0.17
different_genres,0.05
different_genres,0.08
different_genres,0.07
different_genres,0.26
different_genres,0
different_genres,-0.03
different_genres,0.02
different_genres,0.04
different_genres,0.04
different_genres,-0.02
different_genres,0.07
different_genres,0.17
different_genres,0.04
different_genres,0.08
different_genres,0.04
different_genres,0.03
different_genres,0
different_genres,-0.02
different_genres,0.06
different_genres,0.13
different_genres,0.05
different_genres,0.07
different_genres,0.02
different_genres,0.01
different_genres,0.12
different_genres,0.05
different_genres,0.01
different_genres,0.01
different_genres,-0.04
different_genres,0.24
different_genres,0.23
different_genres,0.13
different_genres,-0.03
different_genres,0.02
different_genres,0.2
different_genres,-0.01
different_genres,0.06
different_genres,0.08
different_genres,0.16
different_genres,-0.02
different_genres,0.44
different_genres,0.1
different_genres,-0.05
different_genres,0.1
different_genres,0.05
different_genres,0.09
different_genres,0.19
different_genres,0.1
